1456 8 25
1727 8 26
2331 8 27
1592 8 28
1570 8 29
1507 8 30
1444 8 31
1521 8 32
1298 8 33
1382 8 34
1363 8 35
1339 8 36
1168 8 37
1498 8 38
1413 8 39
1368 8 40
1579 8 41
1558 8 42
1221 8 43
1235 8 44
1343 8 45
1350 8 46
1351 8 47
1344 8 48
1368 8 49
1368 8 50
1350 8 51
1353 8 52
1264 8 53
1447 8 54
1566 8 55
1364 8 56
1335 8 57
1344 8 58
1529 8 59
1139 8 60
1328 8 61
1547 8 62
1335 8 63
1347 8 64
1625 8 65
1530 8 66
1183 8 67
1331 8 68
1339 8 69
1412 8 70
1360 8 71
1359 8 72
1446 8 73
1477 8 74
1145 8 75
1371 8 76
1524 8 77
1679 8 78
1317 8 79
1520 8 80
1365 8 81
1363 8 82
1372 8 83
1137 8 84
1178 8 85
1336 8 86
1220 8 87
1422 8 88
1565 8 89
1334 8 90
1359 8 91
1109 8 92
1580 8 93
1426 8 94
1227 8 95
1322 8 96
1327 8 97
1364 8 98
1567 8 99
467 16 0
479 16 1
2402 16 2
2419 16 3
2848 16 4
2847 16 5
2159 16 6
2566 16 7
2405 16 8
2937 16 9
2859 16 10
2447 16 11
2364 16 12
2621 16 13
4347 16 14
2238 16 15
2607 16 16
2643 16 17
2449 16 18
2505 16 19
2347 16 20
2636 16 21
2362 16 22
2554 16 23
2366 16 24
2585 16 25
3010 16 26
2540 16 27
2513 16 28
2539 16 29
2838 16 30
2667 16 31
2385 16 32
2584 16 33
2409 16 34
3053 16 35
2399 16 36
2521 16 37
2468 16 38
2838 16 39
2596 16 40
2433 16 41
2547 16 42
2844 16 43
2682 16 44
2372 16 45
2507 16 46
2426 16 47
2604 16 48
2677 16 49
2348 16 50
2312 16 51
2813 16 52
3074 16 53
2180 16 54
2609 16 55
2540 16 56
2497 16 57
2650 16 58
2674 16 59
2352 16 60
2249 16 61
2873 16 62
3091 16 63
2337 16 64
2389 16 65
2627 16 66
2884 16 67
2819 16 68
2345 16 69
2588 16 70
2439 16 71
3043 16 72
2457 16 73
2508 16 74
2502 16 75
2853 16 76
2739 16 77
2386 16 78
2587 16 79
2864 16 80
2790 16 81
2396 16 82
2849 16 83
2449 16 84
2579 16 85
2568 16 86
2232 16 87
2754 16 88
2653 16 89
2407 16 90
2576 16 91
2395 16 92
2635 16 93
3064 16 94
2549 16 95
2730 16 96
2889 16 97
2812 16 98
2442 16 99
879 32 0
953 32 1
4958 32 2
4945 32 3
4691 32 4
5844 32 5
5942 32 6
4403 32 7
4545 32 8
8719 32 9
4502 32 10
4316 32 11
4896 32 12
5230 32 13
5569 32 14
4263 32 15
4944 32 16
4998 32 17
4904 32 18
4428 32 19
4774 32 20
5357 32 21
4887 32 22
4716 32 23
4646 32 24
5000 32 25
5733 32 26
4683 32 27
5541 32 28
4753 32 29
5170 32 30
5005 32 31
4915 32 32
5498 32 33
4824 32 34
5553 32 35
4738 32 36
5475 32 37
5249 32 38
4745 32 39
4566 32 40
7333 32 41
2133 32 42
5970 32 43
4550 32 44
4486 32 45
6056 32 46
4537 32 47
4950 32 48
4452 32 49
4745 32 50
5676 32 51
4423 32 52
4699 32 53
4643 32 54
5597 32 55
5692 32 56
4447 32 57
4714 32 58
4419 32 59
4691 32 60
5703 32 61
4988 32 62
5020 32 63
4436 32 64
5363 32 65
4465 32 66
4500 32 67
4774 32 68
5608 32 69
4484 32 70
4491 32 71
4909 32 72
5186 32 73
4282 32 74
4713 32 75
4468 32 76
4721 32 77
5431 32 78
4796 32 79
4471 32 80
4474 32 81
4696 32 82
5698 32 83
4958 32 84
4709 32 85
4442 32 86
4450 32 87
4678 32 88
5675 32 89
5700 32 90
5110 32 91
4487 32 92
5121 32 93
8209 32 94
978 32 95
5632 32 96
4244 32 97
4673 32 98
5300 32 99
1740 64 0
9771 64 1
8521 64 2
9129 64 3
8743 64 4
9134 64 5
8738 64 6
8780 64 7
11470 64 8
11724 64 9
10645 64 10
8974 64 11
8672 64 12
8770 64 13
9799 64 14
11105 64 15
11027 64 16
15654 64 17
13013 64 18
11226 64 19
13903 64 20
15938 64 21
10951 64 22
13847 64 23
10351 64 24
10700 64 25
12499 64 26
11296 64 27
10580 64 28
11202 64 29
10750 64 30
11886 64 31
12515 64 32
13551 64 33
10695 64 34
10954 64 35
11438 64 36
11161 64 37
11045 64 38
10701 64 39
12690 64 40
10112 64 41
11909 64 42
12450 64 43
14943 64 44
12385 64 45
11623 64 46
14743 64 47
1879 64 48
13178 64 49
19105 64 50
16958 64 51
12486 64 52
12434 64 53
11635 64 54
9978 64 55
12740 64 56
11213 64 57
8601 64 58
11724 64 59
9608 64 60
13662 64 61
9349 64 62
12673 64 63
11817 64 64
10468 64 65
11226 64 66
14506 64 67
14126 64 68
13309 64 69
11479 64 70
11805 64 71
11653 64 72
12736 64 73
17056 64 74
10063 64 75
12004 64 76
11235 64 77
10349 64 78
10686 64 79
11198 64 80
10766 64 81
11380 64 82
11081 64 83
10987 64 84
13298 64 85
19816 64 86
10703 64 87
11498 64 88
10743 64 89
11285 64 90
10457 64 91
11765 64 92
11312 64 93
13309 64 94
13746 64 95
17834 64 96
13305 64 97
10990 64 98
9846 64 99
12785 128 0
36082 128 1
24574 128 2
18396 128 3
23946 128 4
18782 128 5
24281 128 6
25632 128 7
18845 128 8
19574 128 9
20439 128 10
21306 128 11
23977 128 12
24381 128 13
19338 128 14
25659 128 15
26485 128 16
21664 128 17
15792 128 18
13065 128 19
16052 128 20
18341 128 21
20183 128 22
23321 128 23
23978 128 24
21290 128 25
24717 128 26
22878 128 27
25361 128 28
19034 128 29
26245 128 30
17464 128 31
26215 128 32
24992 128 33
16024 128 34
24903 128 35
24756 128 36
20823 128 37
20218 128 38
22748 128 39
20223 128 40
21591 128 41
21206 128 42
24632 128 43
19951 128 44
19520 128 45
19673 128 46
19551 128 47
19478 128 48
19740 128 49
19888 128 50
20110 128 51
20779 128 52
19146 128 53
19390 128 54
22448 128 55
27096 128 56
23215 128 57
20913 128 58
16902 128 59
29070 128 60
20477 128 61
20800 128 62
21738 128 63
20949 128 64
16243 128 65
32443 128 66
22833 128 67
23340 128 68
20969 128 69
19721 128 70
21393 128 71
26596 128 72
14250 128 73
24868 128 74
24968 128 75
20604 128 76
25191 128 77
17466 128 78
22781 128 79
20922 128 80
12962 128 81
25974 128 82
20685 128 83
21503 128 84
21097 128 85
24694 128 86
21054 128 87
19687 128 88
19162 128 89
22466 128 90
21570 128 91
20936 128 92
23722 128 93
21968 128 94
14851 128 95
28811 128 96
22664 128 97
20305 128 98
22039 128 99
